X,Y,SEGMENT
258980.4063,88692.2031,1
259011.4063,88721.7109,1
259058.0938,88764.4219,1
259112.9063,88822.3906,1
259161.0938,88884.9219,1
259153.5,88909.7969,1
259145.7969,88962.6172,1
259137.5,89027.6094,1
259129.7969,89086.5078,1
259137.2969,89134.7813,1
259148.4063,89189.6406,1
259172.2969,89253.1484,1
259189.4063,89314.6172,1
259193.9063,89375.0625,1
259193.7969,89451.75,1
259188.5938,89514.7109,1
259179.7969,89588.3438,1
259168.5,89670.6016,1
259165.2969,89744.2266,1
259167.2031,89816.8516,1
259183.4063,89895.5938,1
259193.9063,89972.2891,1
259194.2969,90047.4531,1
259178.9063,90124.6172,1
259205.7969,90147.0078,1
259234.7969,90170.9219,1
259287.5938,90206.0234,1
259336.2969,90241.6406,1
259366.2969,90269.6172,1
259394.2031,90294.0313,1
259418.0938,90322.5,1
259448.5938,90363.1719,1
259473.9063,90400.2891,1
259505.4063,90459.2422,1
259533.2031,90509.0469,1
259571.2969,90563.9688,1
259590.5938,90584.8125,1
259619,90595.0078,1
259658.7031,90610.8125,1
259693.2031,90635.2422,1
259737.9063,90669.3281,1
259774.5,90704.4297,1
259817.5938,90733.9531,1
259844.5938,90745.6719,1
259867.4063,90760.4375,1
259895.9063,90775.2031,1
259940.0938,90797.1016,1
259988.4063,90819.5234,1
260036.7031,90842.4531,1
260089.5,90866.8984,1
260131.7969,90882.1875,1
260168.7969,90904.0938,1
260208.4063,90944.7813,1
260250.0938,90984.9688,1
260273.4063,91031.25,1
260295.0938,91092.75,1
260319.5,91107.5234,1
260354.0938,91130.9297,1
260368.7969,91136.5469,1
260373.9063,91135.0234,1
260385.0938,91139.6094,1
260412.5,91156.4063,1
260468.9063,91191.0391,1
260522.2969,91225.6563,1
260571.0938,91220.6406,1
260627.5938,91207.5,1
260685.5938,91197.4063,1
260729.9063,91196.9609,1
260766,91216.8125,1
260824.4063,91250.4297,1
260887.4063,91291.6719,1
260963.0938,91345.6094,1
261036.4063,91382.8125,1
261120.7031,91426.1016,1
261203.0938,91464.8203,1
261275.7969,91502,1
261341.7969,91535.1094,1
261389.0938,91563.6328,1
261444,91604.3516,1
261495.7969,91644.0469,1
261551.2031,91685.7891,1
261605.5938,91724.9922,1
261629.4063,91743.2969,1
261648.2969,91749.9297,1
261685.4063,91760.6484,1
261713.9063,91761.6875,1
261751,91766.8203,1
261793.2031,91780.0781,1
261857.2969,91802.5078,1
261930.5,91823.4219,1
261935.0938,91810.2109,1
261936.7031,91802.0781,1
261953.5,91804.6406,1
261980.9063,91808.7266,1
262023.0938,91823.0078,1
262076,91834.75,1
262126.4063,91826.1719,1
262161.6875,91855.0156,1
262176.1875,91866.8828,1
262223,91901.4766,1
262263.0938,91923.3828,1
262335.8125,91955.4766,1
262397.9063,91983.5,1
262462.4063,92014.0625,1
262532.5938,92045.1406,1
262526.4063,92075.6328,1
262560.5,92077.1875,1
262611.4063,92083.8516,1
262655.1875,92082.3672,1
262710.5938,92078.3516,1
262768.6875,92080.4375,1
262807.8125,92090.6484,1
262840.9063,92092.2031,1
262859.8125,92080.5234,1
262875.5,92075.9609,1
262923.4063,92071.9297,1
262985.9063,92075.0469,1
263041.9063,92082.7188,1
263101.4063,92097.0078,1
263161.4063,92123.5078,1
263221.9063,92155.0781,1
263287.5,92186.1563,1
263347.5,92212.6563,1
263315.8125,92278.7266,1
263362.5938,92306.7422,1
263416.5,92315.4375,1
263470.4063,92320.0703,1
263558.5,92321.6797,1
263627.5938,92319.2031,1
263685.6875,92306.5391,1
263742.1875,92295.9219,1
263797.5938,92314.7891,1
263855.0938,92355.5234,1
263839.1875,92390.6094,1
263820.8125,92442.9688,1
263802.9063,92492.7891,1
263767.1875,92577.6875,1
263745.0938,92656.4922,1
263724.1875,92730.7188,1
263710.3125,92802.9063,1
263698.4063,92878.1563,1
263686.0938,92946.2891,1
263675.3125,93011.3594,1
263659.4063,93093.7109,1
263641.9063,93186.7266,1
263833.0938,93598.3516,1
263809.9063,93781.8828,1
263821.5938,93784.4297,1
263807.1875,93862.7109,1
263800.0938,93865.25,1
263766.8125,94032.9766,1
263739.0938,94164.6094,1
263809,94416.9063,1
263691.8125,94465.5313,1
263636.3125,94498.9688,1
263635.8125,94534.0469,1
263624.5938,94553.3594,1
263580.1875,94577.6875,1
263737.3125,94697.9531,1
263749.5,94681.7031,1
263921.9063,94792.8594,1
263936.1875,94768.4766,1
263964.5938,94771.0781,1
264014,94780.8281,1
264059.6875,94798.2109,1
264093.3125,94828.7813,1
264128.9063,94866.4766,1
264168.5,94917.4063,1
264242.1875,94988.7266,1
264185.5938,95072.0234,1
264147.8125,95135,1
264093.3125,95212.1797,1
264034.0938,95305.6094,1
264008.0938,95344.7109,1
263995.3125,95388.9219,1
263982.5,95488.0391,1
263950.6875,95659.8438,1
263822.5,95640.2422,1
263985.3125,96028.5313,1
263975.6875,96036.1406,1
263993,96379.8672,1
263990.9063,96408.3438,1
263995.5,96420.0391,1
264003.5,96521.2266,1
264006.4063,96628.5,1
264000.1875,96739.3125,1
263979.0938,96853.1328,1
263960.6875,96913.0703,1
263947.5,96908.9688,1
263931.6875,96937.9063,1
263937.0938,96939.4141,1
263950,96943.0313,1
263977.5,96951.75,1
264016.5938,96967.6016,1
264052.6875,96984.9688,1
264090.9063,96988.1172,1
264129.5938,96981.0781,1
264169.3125,96970,1
264213.5938,96962.4766,1
264258.3125,96968.6875,1
264298,96993.7031,1
264336.0938,97024.8125,1
264353.9063,97048.2266,1
264374.6875,97094.5391,1
264400.5938,97126.1094,1
264415.3125,97161.2188,1
264428.5,97195.8203,1
264453.9063,97220.2734,1
265431.6875,97265.6406,1
265629.0938,97276.7109,1
265754.6875,97282.0234,1
265862.5938,97281.7031,1
265883.9063,97287.8438,1
266015.5,97293.7422,1
266056.6875,97303.3125,1
266123.3125,97308.1172,1
266224.5938,97319.4063,1
266318.6875,97334.7891,1
266420,97345.0625,1
266487.1875,97357.4922,1
266536.5938,97357.8125,1
266592.5938,97369.2734,1
266671.5,97393.8516,1
266737.6875,97408.8438,1
266814.1875,97436.9922,1
266884,97462.1172,1
266939.0938,97500.5313,1
266986,97532.8828,1
267038.5,97560.1094,1
267100.6875,97588.8203,1
267147.6875,97613.0391,1
267198.5938,97643.8438,1
267265.9063,97660.8516,1
267321.4063,97679.9297,1
267378.9063,97690.8828,1
267426.8125,97704.4219,1
267461.5,97730.2031,1
267496.3125,97766.6563,1
267534.0938,97800.5625,1
267580.5,97825.7891,1
267641.5938,97850.9531,1
267690,97868.5391,1
267730.4063,97902.9375,1
267759.5938,97946.5391,1
267787.6875,97993.2031,1
267833.6875,98016.8984,1
267885,98025.8438,1
267937.5,98041.8828,1
267982.4063,98068.6406,1
268016.6563,98095.1797,1
268024.1875,98101,1
268083.4063,98127.7031,1
268161.1875,98146.6875,1
268220.3125,98160.6797,1
268272.8125,98171.6563,1
268285.8125,98126.3516,1
268294.1875,98074.4688,1
268308.6875,98021.0313,1
268317.0938,97962.5313,1
268320.5,97926.4297,1
268334.9063,97858.2578,1
268338.9063,97844.5234,1
268336.3125,97832.3281,1
268335.3125,97823.6875,1
268348.4063,97794.6484,1
268361.5,97770.2109,1
268371.5,97735.5938,1
268392.5,97672.9766,1
268410,97606.2969,1
268436.6875,97538.5781,1
268469.5,97479.9922,1
268499.8125,97426.4922,1
268522.4063,97364.8906,1
268546,97293.6094,1
268565,97226.9375,1
268582,97182.6406,1
268598.5938,97128.6875,1
268610.0938,97103.2109,1
268614.1875,97093.5391,1
268608,97088.4688,1
268603.5,97081.3906,1
268606.5,97076.7969,1
268616.5938,97053.8672,1
268626,96999.9531,1
268641.4063,96920.5781,1
268647.3125,96883.9531,1
268652.0938,96815.2969,1
268653.4063,96759.8828,1
268649.5938,96715.6719,1
268645.8125,96673.5,1
268639,96634.8828,1
268640.9063,96587.6016,1
268649.8125,96537.2266,1
268661.8125,96485.8281,1
268661.0938,96447.7031,1
268658.3125,96396.8828,1
268652,96356.2266,1
268648.1875,96296.2578,1
268659.1875,96254.5234,1
268674.6875,96202.6016,1
268698.3125,96139.9766,1
268719,96111.4219,1
268752,96084.8438,1
268799.0938,96038.3906,1
268846.6875,95994.4688,1
268896.9063,95956.6328,1
268944,95917.2891,1
268969.8125,95898.8828,1
268996.8125,95892.6719,1
269028.1875,95877.2891,1
269067.3125,95856.2813,1
269123.0938,95816.8984,1
269157.5,95787.7813,1
269187.9063,95753.0781,1
269223.4063,95723.4375,1
269271.0938,95697.3203,1
269318.1875,95670.6797,1
269368.4063,95644.0391,1
269419.1875,95619.4297,1
269495.8125,95577.4219,1
269566.4063,95545.0938,1
269637.5,95508.7031,1
269706.5,95471.7969,1
269781,95432.3516,1
269820.6875,95411.3438,1
269853.5938,95402.5469,1
269891.3125,95394.7813,1
269939.5,95387.9609,1
269992.9063,95377.0703,1
270041.0938,95365.1797,1
270076.6875,95350.2891,1
270127,95336.3516,1
270179.3125,95316.2969,1
270235.5938,95280.9922,1
270275.6875,95257.9375,1
270295.4063,95239.5703,1
270324.4063,95226.2188,1
270358.9063,95212.3516,1
270414.6875,95190.2578,1
270465.0938,95175.8125,1
270510.8125,95161.3906,1
270535.5938,95140.9531,1
270553.8125,95109.3516,1
270588.1875,95083.7813,1
270638,95058.6719,1
270681.6875,95055.9375,1
270728.5,95046.0781,1
270795,95031.0703,1
270852,95023.7109,1
270901.3125,95011.8203,1
270944.9063,94991.3125,1
270986.0938,94989.6094,1
271036.4063,94993.4766,1
271102.5,94981,1
271101.5,94966.7578,1
271114.0938,94953.5,1
271135.5,94957.4766,1
271152.4063,94981.8125,1
271185.0938,95009.1406,1
271240.0938,95027.7266,1
271267.6875,95045.4063,1
271310.5,95070.1484,1
271367.0938,95108.5703,1
271420.1875,95149.0313,1
271466.0938,95184.9531,1
271496.8125,95221.9375,1
271531.5938,95271.6484,1
271555.5938,95308.6719,1
271586.8125,95341.6016,1
271631.1875,95367.3516,1
271671.5,95393.6328,1
271697.5938,95421.4922,1
271748.4063,95428.4219,1
271787.0938,95432.8281,1
271841.5938,95431.5938,1
271880.5938,95408.0469,1
271917.6875,95399.7734,1
271952.6875,95387.9297,1
271983.1875,95373.5703,1
272021.3125,95373.9297,1
272061,95370.7109,1
272085.4063,95377.7422,1
272108.3125,95374.0938,1
272137.1875,95353.1172,1
272183.4063,95335.6563,1
272198.6875,95351.8672,1
272195.1875,95355.9375,1
272183.5938,95377.8594,1
272169.0938,95426.7422,1
272169.6875,95466.9063,1
272171,95522.3203,1
272176.4063,95583.3281,1
272191.4063,95651.4063,1
272202.8125,95705.2578,1
272218.8125,95751.4766,1
272260.3125,95807.2422,1
272283.3125,95841.2188,1
272294.0938,95880.3438,1
272297.4063,95930.6563,1
272299.1875,95992.1797,1
272302,96047.0781,1
272295.5938,96098.9688,1
272281.5938,96160.0391,1
272263.0938,96223.6719,1
272241.5938,96307.6484,1
272225.0938,96381.9531,1
272207.5938,96440.4922,1
272202.6875,96495.4219,1
272195.4063,96553.9063,1
272187.9063,96590.0391,1
272178.9063,96623.1328,1
272176.5,96649.0703,1
272186.8125,96684.1094,1
272206.3125,96724.7109,1
272216.0938,96766.8672,1
272220.9063,96804.4766,1
272210.4063,96845.7109,1
272202.4063,96883.3516,1
272191.4063,96913.3906,1
272179.6875,96926.6484,1
272201.0938,96934.7031,1
272233.3125,96952.3672,1
272278.0938,96974.5703,1
272326,96988.1094,1
272375.4063,97006.2266,1
272427.9063,97030.9297,1
272482.9063,97054.1016,1
272522.0938,97065.1328,1
272572,97064.9375,1
272614.0938,97057.6484,1
272673.5938,97044.7109,1
272703.5938,97040.0234,1
272730,97022.6172,1
272754.3125,96992.0313,1
272792.3125,96967.4766,1
272831.9063,96951.0391,1
272866.4063,96935.1484,1
272900.9063,96924.8516,1
272932.9063,96913.0313,1
272956.3125,96897.1797,1
272993.8125,96880.2578,1
273020.1875,96880.1406,1
273047.6875,96870.8984,1
273071,96846.3906,1
273103.4063,96818.8125,1
273147.0938,96806.4375,1
273180.6875,96814.9531,1
273213.1875,96807.1875,1
273242.0938,96792.3438,1
273290,96791.6406,1
273322.0938,96805.2422,1
273349,96805.1328,1
273370.9063,96812.6797,1
273400.4063,96811.0313,1
273455.9063,96819.4609,1
273527.1875,96852.7188,1
273561.5,96881.0625,1
273604.9063,96915.9688,1
273647.1875,96941.7422,1
273704.8125,96955.2266,1
273759.0938,96953.4922,1
273810.5,96938.0234,1
273842.0938,96945.5234,1
273855.1875,96936.3828,1
274012.8125,96826.2734,1
274095.3125,96763.1172,1
274168.8125,96707.2578,1
274283.3125,96633.8672,1
274387.6875,96564.1094,1
274475.9063,96510.2031,1
274541.3125,96469.1406,1
274621.4063,96411.2188,1
274686.3125,96370.1719,1
274710.5938,96352.7266,1
274723.3125,96354.6875,1
274792.8125,96320.2031,1
274842.5,96295.5,1
274869.4063,96282.6328,1
274916.5938,96255.9219,1
274953.0938,96241.4609,1
274960.1875,96238.3672,1
274962.6875,96231.75,1
274967.3125,96226.6406,1
274972.9063,96218.9688,1
275000.3125,96214.7422,1
275036.8125,96192.6719,1
275063.1875,96178.2813,1
275091.5938,96169.4609,1
275093.2188,96162.9922,1
275129.9063,96016.8125,1
275074.9063,95918.0938,1
275005,95800.6484,1
274956.1875,95700.8828,1
274918.5,95598.9922,1
274874.6875,95508.3281,1
274811.0938,95416.25,1
274780.3125,95363.6094,1
274776,95311.2969,1
274775.1875,95276.2422,1
274788.1875,95239.5781,1
274817.3125,95241.4297,1
274866.0938,95240.6094,1
274900.5938,95229.7188,1
274930.5938,95216.8438,1
274950.4063,95207.5469,1
274971.0938,95191.6797,1
274983.3125,95175.8438,1
274986.1875,95150.9297,1
275009.5,95131.4688,1
275020.5938,95121.25,1
275029.1875,95124.2422,1
275031.8125,95119.6484,1
275024.0938,95102.4297,1
275022,95088.2109,1
275033.5938,95077.4688,1
275033,95069.3438,1
275031.4063,95059.7031,1
275039,95048.9766,1
275068.4063,95026.4297,1
275092.6875,94998.3281,1
275109.8125,94969.2578,1
275115.3125,94954.5,1
275121.9063,94953.4375,1
275128.5938,94957.9609,1
275142.8125,94960.9219,1
275149.9063,94955.2891,1
275147.8125,94942.1016,1
275158.8125,94921.7031,1
275171,94909.4219,1
275193.3125,94892.0078,1
275203.5,94891.9531,1
275220.6875,94888.2813,1
275223.8125,94893.3438,1
275234.5,94891.2422,1
275247.6875,94891.6719,1
275249.6875,94886.0703,1
275252.6875,94875.3828,1
275257.3125,94870.2578,1
275269.5,94871.2031,1
275284.3125,94872.1328,1
275295.4063,94856.2969,1
275290.6875,94845.6563,1
275307.5,94840.9766,1
275342.5,94834.6719,1
275370.5,94824.3281,1
275378.0938,94820.2109,1
275403.5,94818.5313,1
275437.5938,94818.3125,1
275453.8125,94799.9297,1
275459.3125,94784.1406,1
275468.3125,94764.7734,1
275480.9063,94744.3594,1
275489.5,94742.2734,1
275502.8125,94733.5469,1
275507.3125,94723.8672,1
275514.4063,94721.2891,1
275525.5,94716.6406,1
275529.5938,94707.9922,1
275534.0938,94693.2188,1
275526.3125,94680.5469,1
275509,94673.0391,1
275498.1875,94661.4219,1
275481.4063,94651.8672,1
275452.9063,94654.0938,1
275427,94646.1172,1
275399.4063,94639.1797,1
275359.6875,94622.6484,1
275303.5938,94601.6563,1
275274.5,94585.0781,1
275254.5,94566.9063,1
275219.8125,94543.75,1
275180.5,94514.5313,1
275151.8125,94488.2891,1
275105.8125,94451.4766,1
275048.0938,94410.1719,1
274993.4063,94361.2188,1
274973.9063,94338.9766,1
274964.6875,94328.3672,1
274962.0938,94318.7422,1
274965.5938,94311.0938,1
274966.0938,94302.9609,1
274961.4063,94276.5625,1
274944.3125,94229.3984,1
274949.5938,94179.5703,1
274959.5938,94135.8125,1
274959.8125,94084.4766,1
274913.5,94077.1406,1
274827.4063,94074.6484,1
274799.1875,93934.0469,1
274758.3125,93806.7422,1
274744.5938,93736.7031,1
274731.6875,93708.3203,1
274729.6875,93699.6875,1
274727.4063,93669.2109,1
274723.5938,93617.3906,1
274720.1875,93556.4297,1
274711.8125,93510.7422,1
274687,93450.4063,1
274660.3125,93397.7188,1
274631.5,93350.1406,1
274630.9063,93338.4375,1
274624,93289.7031,1
274631.5,93263.7422,1
274634.6875,93194.0703,1
274637.3125,93124.4297,1
274648.9063,93111.1328,1
274656,93105.5,1
274670.3125,93107.4531,1
274675.4063,93114.5234,1
274679,93123.6406,1
274686.6875,93129.1875,1
274697.9063,93128.1016,1
274704,93133.1484,1
274726.9063,93138.0938,1
274766.1875,93159.6875,1
274789.5938,93161.0469,1
274828.8125,93157.7578,1
274860.9063,93157.5625,1
274932.5,93154.5625,1
274982.9063,93149.1484,1
274994,93135.8672,1
275003.6875,93142.9219,1
275023,93145.8516,1
275059.1875,93145.1016,1
275096.3125,93137.75,1
275129.4063,93143.6406,1
275148.0938,93135.8984,1
275162.4063,93136.8203,1
275175.1875,93146.3984,1
275187.4063,93157.5,1
275190.5,93166.1328,1
275203.1875,93157.3984,1
275213.3125,93154.7969,1
275219.5,93157.7969,1
275224.5938,93161.8438,1
275233.3125,93165.8438,1
275236.8125,93159.2188,1
275239.3125,93150.0625,1
275240.6875,93141.9219,1
275253.9063,93130.6484,1
275271.6875,93124.4375,1
275322.4063,93099.2031,1
275378.5938,93059.1875,1
275427.8125,93021.7813,1
275462.3125,93006.3125,1
275522.6875,92984.5781,1
275585.0938,92952.1563,1
275595.1875,92939.8984,1
275605.3125,92937.2891,1
275630.0938,92920.3516,1
275670.1875,92897.2266,1
275698.4063,92854.3516,1
275722.5938,92814.0391,1
275752.4063,92773.6797,1
275792.4063,92737.8594,1
275817.5938,92704.6484,1
275852.5,92663.7734,1
275868.5,92614.3594,1
275902.8125,92558.7266,1
275933.5938,92533.6328,1
275958.4063,92502.9766,1
275997.4063,92471.7188,1
276037.4063,92450.1094,1
276075.5,92443.2578,1
276124.9063,92442.4375,1
276170.6875,92449.2734,1
276203.8125,92459.2188,1
276240.5,92471.1797,1
276278.9063,92491.7813,1
276317,92499.6719,1
276347.5,92487.7891,1
276380.4063,92470.2891,1
276405.125,92474.7891,1
276407.4063,92475.2031,1
276435.5,92480.1094,1
276473.5938,92480.3828,1
276477.4063,92515.9375,1
276506.1875,92573.1875,1
276522.3125,92636.6328,1
276525.3125,92709.8203,1
276535.5938,92819.5469,1
276519.4063,92907.0781,1
276506.0938,92978.3438,1
276531.6875,93019.3516,1
276568.4063,93037.9297,1
276611.6875,93040.1875,1
276636.6875,93049.1875,1
276690.5938,93049.3594,1
276740.4063,93042.4375,1
276792.9063,93056.8438,1
276848.5,93073.2813,1
276889.8125,93100.4609,1
276912.8125,93110.4766,1
276936.6875,93102.2109,1
276953.4063,93104.1172,1
276987.5938,93105.4297,1
277039.5,93109.1719,1
277066,93120.7031,1
277088.9063,93134.2813,1
277103.6875,93135.7188,1
277119.5,93138.1563,1
277142.5,93150.2188,1
277173.6875,93175.4297,1
277208.4063,93203.1797,1
277235.0938,93238.0938,1
277256.0938,93256.2578,1
277277.5938,93280.0234,1
277295,93299.2266,1
277320,93315.3281,1
277334.9063,93340.6563,1
277366.5,93352.6719,1
277381.3125,93359.6875,1
277389.5,93367.2734,1
277395.5938,93371.2891,1
277387.0938,93397.7813,1
277383.8125,93447.1172,1
277380,93481.7109,1
277386.9063,93526.9063,1
277398.3125,93565.9766,1
277413.0938,93575.0391,1
277424.9063,93588.6875,1
277435.1875,93615.5703,1
277440.4063,93632.8203,1
277463.4063,93657.6016,1
277495.1875,93700.1016,1
277515.8125,93733.5234,1
277550.0938,93765.3438,1
277562.1875,93760.6797,1
277605.5938,93780.25,1
277603.1875,93800.0938,1
277653.1875,93822.1484,1
277619,93884.8906,1
277601.5,93950.5781,1
277580.5,94015.2813,1
277572.6875,94059.5469,1
277564.5,94134.3281,1
277545.4063,94186.7969,1
277528.0938,94268.75,1
277510.3125,94357.8203,1
277479.1875,94432.7266,1
277461.5938,94462.8203,1
277469.0938,94533.9531,1
277477,94586.7578,1
277493.6875,94655.7891,1
277507.1875,94702.4922,1
277518.6875,94751.7188,1
277508.5938,94759.3906,1
277482.1875,94773.7969,1
277456.1875,94773.9375,1
277416.0938,94775.2109,1
277392.1875,94776.8672,1
277380.5,94787.6172,1
277361.8125,94801.4609,1
277338.4063,94809.2188,1
277322.5938,94812.3672,1
277318.0938,94821.5391,1
277321.8125,94843.3672,1
277286.1875,94851.2031,1
277183.5,94939.75,1
277117.9063,94864.4063,1
277043.6875,94800.3125,1
276946.0938,94728.7266,1
276847,94653.0938,1
276786.0938,94600.6094,1
276726.5,94497.7969,1
276626.8125,94496.8828,1
276644.0938,94588.7734,1
276647.5,94644.6484,1
276613.0938,94675.8594,1
276595.9063,94698.8438,1
276546.8125,94746.4063,1
276498.0938,94768.5625,1
276420.5,94800.5391,1
276340.3125,94833.0469,1
276273.1875,94862.4219,1
276228.0938,94877.4375,1
276171.6875,94897.1016,1
276149.5,94934.3281,1
276126.9063,94985.2891,1
276066,95015.6406,1
276022,95049.9609,1
275998.4063,95104.4766,1
275993.0938,95177.1719,1
275995.0938,95245.7734,1
276000,95296.0391,1
276016.8125,95307.6328,1
276054.5,95320.6016,1
276091.1875,95324.4375,1
276140,95313.4688,1
276208,95297.2969,1
276275.6875,95293.8516,1
276346.4063,95292.8984,1
276418.1875,95288.4063,1
276481.1875,95281.4219,1
276538.3125,95294.2891,1
276640.1875,95328.2266,1
276721.8125,95345.5313,1
276785,95379.7109,1
276866.8125,95439.7031,1
276909.9063,95505.5078,1
276919.9063,95556.2734,1
276938.4063,95593.7734,1
276962.1875,95660.7109,1
277022.3125,95752.3438,1
277074.6875,95844,1
277100,95894.6797,1
277100.5,95908.9063,1
277087.4063,95924.2266,1
277062.5938,95941.1406,1
277032.1875,95967.75,1
276988.8125,96023.3828,1
276974.1875,96068.1875,1
276996.4063,96116.3281,1
276991.5,96149.3906,1
276976.9063,96174.3594,1
276951.0938,96195.8594,1
276901.6875,96204.7813,1
276880.4063,96215.5781,1
276834.3125,96247.8594,1
276777.5938,96297.4688,1
276718.9063,96354.2109,1
276666.8125,96418.5391,1
276598.0938,96503.2813,1
276566.9063,96564.4375,1
276547.4063,96626.5313,1
276511.5938,96690.7578,1
276511.1563,96694.9063,1
276503.9063,96763.9688,1
276510.5,96846.7422,1
276525.4063,96881.2109,1
276557.5938,96902.8672,1
276587.6875,96901.6797,1
276624.8125,96897.3984,1
276684.3125,96901.1328,1
276741.4063,96911.4766,1
276799.9063,96912.1719,1
276852.9063,96914.3984,1
276939,96930.1719,1
277018,96950.5703,1
277059.8125,96969.6484,1
277078.3125,96997.9922,1
277084.0938,97029.9766,1
277082.1875,97055.3984,1
277050.3125,97081.4766,1
277018.4063,97112.1484,1
276969.1875,97142.3984,1
276913.5,97181.3281,1
276866.3125,97218.6797,1
276838.5,97259.4922,1
276822.5938,97316.9922,1
276820.9063,97369.3438,1
276836.9063,97413.9609,1
276858,97456.0313,1
276874.0938,97510.8125,1
276892.3125,97563.5625,1
276910.4063,97620.8672,1
276911.4375,97626.6563,1
276920.4063,97676.7031,1
276926.4688,97697.5078,1
276932.8125,97719.3203,1
276954.9063,97741.5625,1
276971.3125,97767.3828,1
276997.5,97816.0234,1
277075.6875,97780.5313,1
277096,97773.8203,1
277104.6875,97778.3516,1
277117.4063,97778.2734,1
277129.1875,97778.7188,1
277148.4063,97772.5234,1
277196.6875,97751.9297,1
277255,97716.5625,1
277305.1875,97677.1563,1
277354.9063,97652,1
277400.0938,97637.0234,1
277418.8125,97604.3984,1
277444.4063,97547.8516,1
277475.5938,97487.2188,1
277520.8125,97389.4063,1
277563.0938,97303.8125,1
277606,97232.4375,1
277650.9063,97165.6172,1
277668.5,97138.6016,1
277705.1875,97129.2578,1
277741.6875,97125.5078,1
277805,97144.4688,1
277849.8125,97151.3594,1
277910.9063,97156.1172,1
277972,97153.7734,1
277978,97214.2109,1
277975.5938,97252.3438,1
277984,97285.3281,1
277996.8125,97312.7109,1
277990.3125,97323.4063,1
277997,97336.5938,1
277993.5,97351.8594,1
277995.1875,97381.3281,1
278006.0938,97404.1328,1
278021.0938,97457.9297,1
278025.3125,97482.2891,1
278045,97533.0234,1
278060.0938,97586.8125,1
278089.4063,97638,1
278062,97655.9219,1
278057.5,97675.25,1
278051.6875,97725.6016,1
278059,97759.1016,1
278052.5938,97787.0781,1
278048.5938,97802.8594,1
278055.6875,97808.9219,1
278064.4063,97816.5,1
278077.8125,97830.6484,1
278087.5,97843.8125,1
278097.8125,97851.3906,1
278109,97855.9063,1
278126.8125,97865.9766,1
278141.6875,97881.1406,1
278157.0938,97898.8594,1
278187.1875,97916.9922,1
278234.1875,97942.6719,1
278240.0938,97909.6094,1
278290.0938,97933.25,1
278312.0938,97937.7109,1
278305.5938,97973.8203,1
278423.3438,97991.7891,1
278424.9063,97992.0234,1
278424.0938,98009.8281,1
278431.25,98016.7813,1
278489.5,98076.0391,1
278558.9063,98019.7891,1
278559.8125,98003.0234,1
278563.3125,97992.8516,1
278565.8125,97983.1719,1
278571.8125,97970.4375,1
278577.4063,97964.8203,1
278587.0938,97961.7266,1
278601.8125,97959.1016,1
278624.6875,97954.4219,1
278644,97952.7969,1
278671,97948.6016,1
278696.9063,97947.4375,1
278717.9063,97954.4609,1
278742.4063,97966.0234,1
278775.5,97976.0234,1
278826.5,97992.0078,1
278892.8125,98013.0313,1
279008.0938,98050.0469,1
279155.8125,97988.3125,1
279172.8125,98026.3438,1
279200.6875,98082.0938,1
279206.5,98123.2266,1
279244.3125,98152,1
279249,98082.8672,1
279269.5938,98034.4766,1
279309,97983.9609,1
279337.8125,97947.7266,1
279375.8125,97923.6406,1
279415,97917.3516,1
279475.5938,97924.6484,1
279568.3125,97928.7422,1
279653.3125,97935.4063,1
279713.5,97955.9297,1
279752.3125,97981.1406,1
279795.6875,98005.2969,1
279849.3125,98023.2969,1
279876.8125,98029.25,1
279910.5938,98066.1719,1
279949.5,98104.5938,1
279989.4063,98137.8984,1
280034.9063,98176.7891,1
280066.3125,98205.2031,1
280083.0938,98225.5,1
280093.3125,98238.7109,1
280095.8125,98245.3203,1
280100.9063,98254.9688,1
280108.5938,98263.0938,1
280123.3125,98274.2578,1
280150.8125,98296.5781,1
280176.8125,98315.8594,1
280198.1875,98329.0391,1
280223.5938,98347.7969,1
280248.0938,98373.1797,1
280216.5938,98374.25,1
280195.1875,98371.7578,1
280167.3125,98375.8828,1
280142.9063,98387.6094,1
280116,98393.7578,1
280093.1875,98406.5234,1
280077.5,98419.7734,1
280062.1875,98430.9922,1
280052.0938,98438.6406,1
280036.4063,98450.3672,1
280018.0938,98464.6406,1
280007,98465.6797,1
279991.6875,98463.6719,1
279973.4063,98467.2578,1
279961.6875,98470.8516,1
279950.0938,98479.5234,1
279934.9063,98488.1797,1
279917.0938,98494.3203,1
279908.5,98497.3906,1
279881.0938,98519.2969,1
279859.3125,98532.5703,1
279821.8125,98557.5469,1
279794.4063,98573.3672,1
279770,98593.25,1
279814.6875,98610.4609,1
279849.4063,98637.3516,1
279886,98666.25,1
279923.1875,98694.1563,1
279956.1875,98720.0313,1
279992.9063,98755.5625,1
280038.6875,98800.2188,1
280068.3125,98832.1875,1
280075,98861.1719,1
280080.1875,98898.7891,1
280079.8125,98946.0938,1
280070.1875,98980.6797,1
280048.9063,99008.1875,1
280014.5,99044.3438,1
279991.6875,99073.3672,1
279963.1875,99083.6016,1
279939.4063,99098.8984,1
279913,99114.2109,1
279891.6875,99129.5,1
279861.3125,99149.3906,1
279831.4063,99170.2969,1
279804.0938,99243.5703,1
279792.5,99267.5,1
279772.8125,99305.1563,1
279743.9063,99339.2813,1
279726.6875,99362.2031,1
279709,99386.1328,1
